"Gene","logFC_Condition","adjP_Condition","logFC_Platform","Ec","Ep","Em","Es","Ex","AUC_Microarray","AUC_RNAseq","BIOS_Rank"
"GEMIN8P4",-0.1516864940356,0.403207356030948,0,0.000403963984018999,0.999858027972843,0,0,NA,NA,NA,NA
"SLC25A41",-0.180108664276367,0.4034111281406,-6.68487504080395e-17,0.000479389695323764,0.999880945967441,0,0,NA,NA,NA,NA
"ANO4",-0.154594282522262,0.403457252591063,1.22556042414739e-15,0.000411427025560993,0.999860759609555,0,0,NA,NA,NA,NA
"TSGA13",-0.153678807557614,0.404206201305805,2.62938418271622e-15,0.000408154979831381,0.999859910742458,0,0,NA,NA,NA,NA
"MRPL21",0.0581611721566207,0.404551367496048,-2.261716055472e-15,0.000154324476525039,0.999624496731024,0,0,NA,NA,NA,NA
"KCNH6",-0.169209947105774,0.404551367496048,-9.80448339317912e-16,0.000448980600249298,0.999873067965458,0,0,NA,NA,NA,NA
"REN",0.189909896309997,0.404995230646665,-2.35363308728306e-15,0.000503295126405202,0.999887258446086,0,0,NA,NA,NA,NA
"IL5RA",-0.221097572424514,0.405361542894655,-1.55980417618759e-16,0.000585361962198458,0.999903621085881,0,0,NA,NA,NA,NA
"BLVRA",0.135073034461514,0.405775847401986,-3.20874001958589e-15,0.000357205039142369,0.999840165375311,0,0,NA,NA,NA,NA
"PMF1-BGLAP",-0.0871389746892167,0.405885586412861,1.53752125938491e-15,0.000230372765620492,0.999750451197594,0,0,NA,NA,NA,NA
"SAMD11",-0.0710368691688376,0.406053545525143,-2.99705230996044e-15,0.000187716817330864,0.999693147652999,0,0,NA,NA,NA,NA
"SPRR2D",-0.119573218641584,0.406377567700098,-4.37859315172658e-15,0.000315695770550937,0.999819024484182,0,0,NA,NA,NA,NA
"LRP4",-0.232641968836289,0.407659071683493,-2.67395001632158e-16,0.000612070907777735,0.999908565348495,0,0,NA,NA,NA,NA
"MFSD2A",-0.157764135626502,0.407806766568795,-3.00819376836178e-15,0.000414903022126342,0.999863622719312,0,0,NA,NA,NA,NA
"GOLGA8A",-0.130549329893039,0.407846259344816,3.66553981404083e-15,0.000343293887250345,0.999834514046638,0,0,NA,NA,NA,NA
"BCAM",-0.12812589769485,0.408613809024571,2.77422314193364e-15,0.000336214881908239,0.999831322371063,0,0,NA,NA,NA,NA
"AHSG",0.292376555857541,0.408681007896314,-4.45658336053596e-16,0.000767083716225011,0.999927911655375,0,0,NA,NA,NA,NA
"PROCA1",0.0936934800638499,0.408962409767158,-2.56253543230818e-15,0.000245626585088858,0.999768136588084,0,0,NA,NA,NA,NA
"ASB14",0.0714574295410594,0.409039664804888,3.05275960196714e-15,0.000187293034991743,0.999694972771728,0,0,NA,NA,NA,NA
"CALML6",0.107417949140581,0.410058199836352,-3.65439835563949e-15,0.000280763859497927,0.999798177064485,0,0,NA,NA,NA,NA
"COPE",-0.0695134388338754,0.410353074713606,1.43724813377285e-15,0.000181544361519067,0.999686351489922,0,0,NA,NA,NA,NA
"DCDC2",0.293079282570251,0.410725577330247,-1.29240917455543e-15,0.000764639124389236,0.999928092315311,0,0,NA,NA,NA,NA
"SFTPD",-0.105575029212725,0.410789627476523,-1.84391136542176e-15,0.000275395272970841,0.999794597201798,0,0,NA,NA,NA,NA
"THNSL2",0.180996868670867,0.410832581531431,3.78809585645557e-16,0.000472079669820694,0.99988154618484,0,0,NA,NA,NA,NA
"TMEM51",-0.073308471292707,0.410872463480534,-2.0388868874452e-15,0.000191183755431594,0.999702756879641,0,0,NA,NA,NA,NA
"DHX58",-0.0931643530382348,0.411211199520985,-2.6516670995189e-15,0.000242741508115013,0.999766801230178,0,0,NA,NA,NA,NA
"ZNF492",-0.128355522016442,0.412174211860299,-4.50114919414132e-15,0.000333552464247038,0.999831629956231,0,0,NA,NA,NA,NA
"PI3",0.299914358407316,0.412174211860299,-2.94134501795374e-15,0.000779375705998224,0.999929805342156,0,0,NA,NA,NA,NA
"CCL4",0.162799643976857,0.41280559025599,-4.18918835890381e-15,0.000422330432918587,0.999867941710539,0,0,NA,NA,NA,NA
"TGFB3",-0.23155354376817,0.413491449696755,1.42610667537151e-15,0.000599562891433962,0.999908120244419,0,0,NA,NA,NA,NA
"IL32",-0.133265609885369,0.414281993367868,7.13053337685754e-16,0.000344319063301572,0.999837953436792,0,0,NA,NA,NA,NA
"ZNF833P",0.103381146679589,0.414918575044895,-2.60710126591354e-15,0.000266641009941926,0.999790169190836,0,0,NA,NA,NA,NA
"PARP4",0.0995293620922167,0.415270710334968,1.1865653197427e-15,0.00025645891474776,0.999781922741112,0,0,NA,NA,NA,NA
"CYP4A11",-0.217512404502855,0.415401152677498,-2.71851584992694e-15,0.000560267447573883,0.999901978818846,0,0,NA,NA,NA,NA
"FBXO11",0.0646537463300699,0.416102990408037,1.86062355302376e-15,0.000166214804320256,0.999662531612082,0,0,NA,NA,NA,NA
"VTN",0.236330511599413,0.416786738314461,-6.07209482873025e-16,0.000606431622718541,0.999910043263368,0,0,NA,NA,NA,NA
"ADAT2",0.0945128328086901,0.416808732815671,-5.77127545189407e-15,0.000242508309124486,0.999770174885453,0,0,NA,NA,NA,NA
"NECAB1",0.165981042273136,0.416880660057581,1.38711157096682e-15,0.000425802984568632,0.999870535334774,0,0,NA,NA,NA,NA
"RAB38",-0.192651099683479,0.418162562124419,-5.34790003264316e-16,0.00049248733217721,0.999888908977723,0,0,NA,NA,NA,NA
"TOR1AIP1",-0.0766065214291791,0.418330443880932,1.18099459054203e-15,0.0001957443843623,0.999715693830655,0,0,NA,NA,NA,NA
"TMEM168",0.0836716013625073,0.418783808439135,2.0945941794519e-15,0.000213531295797381,0.99973997494214,0,0,NA,NA,NA,NA
"SNPH",-0.150471645386086,0.418901141434671,4.90224169658956e-16,0.000383882520342935,0.999856855450737,0,0,NA,NA,NA,NA
"ADAMTS16",0.239400822327949,0.418966703970763,2.36198918108406e-15,0.000610648356222584,0.999911238735225,0,0,NA,NA,NA,NA
"GPRC6A",0.164501244051847,0.419103602169074,-4.34516877652257e-16,0.000419441709862171,0.999869341413488,0,0,NA,NA,NA,NA
"ARL17B",0.0908670085356559,0.419130895741451,-4.01092502448237e-15,0.000231673374879437,0.999760823079238,0,0,NA,NA,NA,NA
"CD300LB",-0.105514576973072,0.419130895741451,-3.16417418598053e-15,0.000269018632119308,0.999794477655078,0,0,NA,NA,NA,NA
"TUSC2",-0.0514726273532738,0.419187286843118,-4.36188096412458e-15,0.000131213649890164,0.999575280038187,0,0,NA,NA,NA,NA
"LBH",0.124787424308985,0.419311321799846,1.04729708972595e-15,0.000317998974935542,0.99982672256577,0,0,NA,NA,NA,NA
"FGD5",-0.143922019823861,0.420074096947724,1.27569698695342e-15,0.000365993222606095,0.999850192987418,0,0,NA,NA,NA,NA
"TM9SF3",0.0711673848589289,0.420727918384182,4.03320794128505e-15,0.000180653899132115,0.999693716363981,0,0,NA,NA,NA,NA
"HOXB5",0.170196169223919,0.421201650137191,-8.30038650899823e-16,0.000431470648673568,0.999873822362765,0,0,NA,NA,NA,NA
"MIEN1",-0.103675406559151,0.421521738825054,-4.15019325449912e-15,0.000262600463307584,0.999790773990452,0,0,NA,NA,NA,NA
"IL20RB",0.145823360644892,0.421716964708628,-2.96362793475642e-15,0.000369159464653819,0.999852188735605,0,0,NA,NA,NA,NA
"ISY1-RAB43",-0.103267937903142,0.422117636566582,3.88836898206763e-15,0.000261140646813846,0.999789935591548,0,0,NA,NA,NA,NA
"CARD11",0.159327502989575,0.422117636566582,2.36198918108406e-15,0.00040290228289586,0.999864992852322,0,0,NA,NA,NA,NA
"USP13",0.142400040388728,0.42229554055102,1.19213604894337e-15,0.000359920728529653,0.999848557031767,0,0,NA,NA,NA,NA
"UBR3",0.059717024037181,0.423938067103894,1.53195053018424e-15,0.00015025701393241,0.999634364713848,0,0,NA,NA,NA,NA
"FCGR2A",0.135401658054517,0.42475220620719,1.94975522023448e-16,0.000339929281166781,0.999840561203198,0,0,NA,NA,NA,NA
"SLC7A10",0.184219002963315,0.425347433009509,-3.56526668842877e-16,0.000461730080328252,0.99988367500788,0,0,NA,NA,NA,NA
"AK7",-0.139649328152764,0.425456526603052,9.02458130508533e-16,0.000349914776828243,0.999845509865161,0,0,NA,NA,NA,NA
"SH2B2",0.101293408238072,0.425779985057672,-3.54019840702576e-15,0.000253581886516669,0.999785777302786,0,0,NA,NA,NA,NA
"PLEKHG7",-0.144790656221387,0.426405692990522,-2.58481834911086e-15,0.000361851198847619,0.999851111257217,0,0,NA,NA,NA,NA
"OXCT1",-0.172824958363341,0.427344599055464,1.20327750734471e-15,0.00043079813748384,0.999875791158254,0,0,NA,NA,NA,NA
"TRADD",-0.0706463819097895,0.428143554120697,-2.41769647309076e-15,0.000175712256014703,0.999691433589153,0,0,NA,NA,NA,NA
"IFT43",-0.054447259494261,0.428236558448716,-1.19213604894337e-15,0.000135386989622285,0.999598661447569,0,0,NA,NA,NA,NA
"STON1-GTF2A1L",-0.196601048924688,0.428967877815518,1.96089667863582e-15,0.000487878984187017,0.999891206373763,0,0,NA,NA,NA,NA
"DNAAF1",-0.0821329090136377,0.42913649997096,5.38132440784718e-15,0.00020372379550006,0.999735042610406,0,0,NA,NA,NA,NA
"HYDIN2",0.150342949877299,0.429482098688897,-7.57619171291114e-16,0.000372558241108001,0.999856730129067,0,0,NA,NA,NA,NA
"PECAM1",-0.136852999257012,0.429556206540846,3.25887658239192e-15,0.000339060156584941,0.999842286607545,0,0,NA,NA,NA,NA
"TRPC6",-0.107633369051403,0.429760629090348,-6.00524607832221e-15,0.000266516910119834,0.999798587513891,0,0,NA,NA,NA,NA
"UCP2",-0.147770911027918,0.429869805690652,9.05243495108868e-16,0.000365793639458946,0.999854179743436,0,0,NA,NA,NA,NA
"ZNF280D",0.0689652088553197,0.429907077533547,2.12801855465592e-15,0.00017069965172322,0.999683832319121,0,0,NA,NA,NA,NA
"SMURF2",0.125708302622274,0.431084354979843,4.77690028957449e-15,0.000310139723594393,0.999828015768098,0,0,NA,NA,NA,NA
"COL11A2",-0.130791273890118,0.431238149630834,-4.05549085808773e-15,0.000322543328483252,0.99983482619486,0,0,NA,NA,NA,NA
"CAPN1",-0.0737379353215629,0.431271082257895,3.33129606200063e-15,0.000181828024607592,0.999704507032246,0,0,NA,NA,NA,NA
"COMMD4",-0.0593701994189125,0.431468092374325,-2.12244782545525e-15,0.000146319579097963,0.999632209775351,0,0,NA,NA,NA,NA
"FBXL16",0.173891038192913,0.432115838177526,-1.78820407341506e-15,0.00042779469277432,0.999876572619031,0,0,NA,NA,NA,NA
"TOR1AIP2",-0.0828496053360907,0.432390545705481,2.89677918434838e-15,0.00020366647734724,0.999737362799028,0,0,NA,NA,NA,NA
"ACMSD",0.248646776418704,0.432409158673111,5.12507086461636e-16,0.000611208889759534,0.999914660466447,0,0,NA,NA,NA,NA
"ASB12",0.127396284975142,0.432422184936052,-1.44838959217419e-16,0.000313146800340784,0.999830337684792,0,0,NA,NA,NA,NA
"FER",0.0991389394522225,0.433241177991118,1.78263334421439e-15,0.000243138739735513,0.999781051101429,0,0,NA,NA,NA,NA
"TPTE2P6",-0.152803819466169,0.433856739597979,-4.94680753019492e-15,0.000374116021086404,0.999859089909795,0,0,NA,NA,NA,NA
"PTGIR",-0.148019113430207,0.434807002919471,3.60983252203413e-15,0.000361451902471111,0.999854429719735,0,0,NA,NA,NA,NA
"AOAH",0.150998323320154,0.434936474680376,3.00819376836178e-15,0.000368595105860178,0.999857366094964,0,0,NA,NA,NA,NA
"TNN",0.159394810224106,0.435499947352239,-8.46750838501833e-16,0.000388486318723524,0.999865051237025,0,0,NA,NA,NA,NA
"RHCE",-0.182496790477012,0.436442998074943,6.77400670801467e-15,0.000443634377608288,0.999882546515045,0,0,NA,NA,NA,NA
"HAS2",-0.171758310946772,0.43681568591779,3.87165679446562e-15,0.000417100186991733,0.99987499957248,0,0,NA,NA,NA,NA
"TACR2",-0.231820922083334,0.436936908700096,-3.65439835563949e-15,0.000562768441989078,0.999908229973993,0,0,NA,NA,NA,NA
"NCAPH",0.166309865125831,0.437089405897467,3.65439835563949e-15,0.000403563647439038,0.999870797748131,0,0,NA,NA,NA,NA
"LSS",0.114980602521789,0.437329189559426,2.71851584992694e-15,0.000278824357075375,0.999811665796182,0,0,NA,NA,NA,NA
"TM2D1",0.0412560765145618,0.43791741629315,-9.77662974717577e-16,9.98820927972183e-05,0.999469299226831,0,0,NA,NA,NA,NA
"PSD",-0.210861432219299,0.438105500405197,-6.57346045679055e-15,0.000510235887701419,0.999898784295062,0,0,NA,NA,NA,NA
"LAMA5",-0.161680423344867,0.438134539720765,-4.65712961176008e-15,0.000391197799452226,0.999867004999439,0,0,NA,NA,NA,NA
"GSK3A",0.0430450523269861,0.438136165178051,-3.89254702896813e-16,0.000104150224989448,0.999491490328596,0,0,NA,NA,NA,NA
"SDC2",-0.164336152433004,0.438136165178051,8.76832776185451e-15,0.000397621745981041,0.999869206880988,0,0,NA,NA,NA,NA
"ERAP2",-0.27320627674133,0.439053923800783,-2.13916001305726e-15,0.00065936374976996,0.999922624789122,0,0,NA,NA,NA,NA
"SON",-0.0522486748359851,0.439622714936513,6.1556557667403e-15,0.000125900085476481,0.999581636655234,0,0,NA,NA,NA,NA
"C17orf107",-0.155402245151154,0.440542409082512,-1.77149188581305e-15,0.0003735100624046,0.999861500477966,0,0,NA,NA,NA,NA
"INPP5B",0.109490953850479,0.441184038616012,3.77695439805423e-15,0.000262694821614149,0.999802059849563,0,0,NA,NA,NA,NA
"ROR2",-0.197425006892814,0.441212919275088,9.80448339317912e-16,0.000473631634005868,0.999891674021601,0,0,NA,NA,NA,NA
"PBX3",-0.146177385214766,0.441620349134575,-1.33697500816079e-16,0.000350290645767373,0.999852554605637,0,0,NA,NA,NA,NA
"PLXNA4",0.106974348851805,0.441620349134575,2.64052564111756e-15,0.00025634685668832,0.999797326644858,0,0,NA,NA,NA,NA
"CCL2",-0.236864215218449,0.442002761586521,-1.38154084176615e-15,0.000567005972382263,0.999910253294295,0,0,NA,NA,NA,NA
"SUSD3",-0.154209880893164,0.442002761586521,-4.55685648614802e-15,0.000369147877772208,0.99986040440321,0,0,NA,NA,NA,NA
"MOB1B",-0.0666783793539865,0.442189843156783,-2.45112084829478e-15,0.000159532081390299,0.999672877327256,0,0,NA,NA,NA,NA
"ERCC6",0.0695400146741855,0.442920616842263,3.41067895311018e-15,0.000166042040709879,0.999686472598496,0,0,NA,NA,NA,NA
"PTPN3",0.0999444912067656,0.443167612674592,7.52048442090444e-16,0.000238476036784579,0.999782842069391,0,0,NA,NA,NA,NA
"ACTN4",-0.059761873388466,0.44328999684239,6.20300696494599e-15,0.000142548513414591,0.999634641549957,0,0,NA,NA,NA,NA
"ARC",0.193017771997018,0.44435499512669,8.02185004896474e-16,0.000459042525519594,0.999889126203288,0,0,NA,NA,NA,NA
"CPA2",-0.162201216990877,0.444670877002989,-1.27012625775275e-15,0.000385415414346662,0.99986744247661,0,0,NA,NA,NA,NA
"ANKRD54",-0.0628358286573741,0.445967480162908,2.80764751713766e-15,0.000148771307265868,0.999652674136129,0,0,NA,NA,NA,NA
"ARL4C",-0.152569649576282,0.445967480162908,8.24467921699153e-16,0.000361226833390586,0.999858868637007,0,0,NA,NA,NA,NA
"SF3A1",0.048161105571086,0.446196901389244,1.49156274347938e-15,0.000113954525793357,0.9995458532049,0,0,NA,NA,NA,NA
"PCSK1",0.3366805637745,0.44692541236582,-1.78263334421439e-16,0.000795013279457249,0.999937826497876,0,0,NA,NA,NA,NA
"MGC4859",0.104776925880324,0.446949680604481,-6.41748003917179e-15,0.000247396010268496,0.999793007811946,0,0,NA,NA,NA,NA
"PIP5K1A",0.0903848212714634,0.44695668879888,4.67941252856276e-15,0.000213409664494861,0.999759529745393,0,0,NA,NA,NA,NA
"PCCB",-0.0971467483782436,0.447179592980826,1.12528729853533e-15,0.000229233389963268,0.9997764943456,0,0,NA,NA,NA,NA
"BTBD8",0.125551356326931,0.447185235633181,-8.91316672107193e-17,0.000296253993449176,0.999827796707978,0,0,NA,NA,NA,NA
"LRRC24",-0.094605625902198,0.447333035057699,-6.07209482873025e-16,0.000223142038840367,0.999770403501744,0,0,NA,NA,NA,NA
"TUBBP5",0.178960049833921,0.447401018435549,-3.38700335400733e-15,0.00042202530319087,0.999880160939465,0,0,NA,NA,NA,NA
"MGST1",-0.135801309253244,0.44863929008875,-2.50682814030148e-15,0.000319147452438285,0.999841040001505,0,0,NA,NA,NA,NA
"USP18",-0.115359993758108,0.448694962527647,-2.89677918434838e-15,0.000271066225467852,0.999812295891271,0,0,NA,NA,NA,NA
"LOC100289511",-0.11316416171134,0.448913568641937,6.43976295597447e-15,0.000265744972507189,0.999808590503756,0,0,NA,NA,NA,NA
"AANAT",-0.197338503722266,0.449097690549177,-4.6348466949574e-15,0.000463175495777792,0.999891625108698,0,0,NA,NA,NA,NA
"MARK4",-0.105769808463701,0.449551802695935,7.13053337685754e-16,0.000247940119067253,0.999794981455432,0,0,NA,NA,NA,NA
"ALDOC",-0.16030559491835,0.449551802695935,6.57346045679055e-16,0.000375780098247781,0.99986583646112,0,0,NA,NA,NA,NA
"TTLL12",-0.13766236255677,0.451416812372351,1.9831795954385e-15,0.000321029980317999,0.999843233005746,0,0,NA,NA,NA,NA
"CARD9",-0.112767086604768,0.451416812372351,-2.22829168026798e-16,0.000262973950104835,0.999807905048511,0,0,NA,NA,NA,NA
"NR4A3",0.275595603155718,0.451717678409559,-6.23921670475035e-16,0.000642153286086422,0.999923323850984,0,0,NA,NA,NA,NA
"NUMA1",0.0582904820574502,0.452816019942444,8.43408400981431e-15,0.000135405043312089,0.999625336947183,0,0,NA,NA,NA,NA
"GLTPD2",-0.11415106658762,0.452901732486956,-7.35336254488434e-16,0.000265102256613893,0.999810273508053,0,0,NA,NA,NA,NA
"HIF1AN",-0.0806089278732995,0.452973565973074,4.81311002937884e-15,0.000187167147308759,0.999729971830904,0,0,NA,NA,NA,NA
"GALK2",0.0629914395911984,0.453143183670599,-2.61824272431488e-15,0.000146191673779292,0.999653540187444,0,0,NA,NA,NA,NA
"S1PR3",0.1741421598043,0.453898036971995,-1.02501417292327e-15,0.00040330246799251,0.999876755304653,0,0,NA,NA,NA,NA
"LOC100132249",0.0924897444246915,0.453923601237835,-6.47318733117849e-15,0.000214185246673853,0.999765076561911,0,0,NA,NA,NA,NA
"LILRA1",-0.132426546704149,0.454871856019448,-3.60983252203413e-15,0.000305859550550065,0.99983690606385,0,0,NA,NA,NA,NA
"FLNC",-0.230847765467061,0.456036900480826,2.13916001305726e-15,0.000531447195076661,0.999907829377914,0,0,NA,NA,NA,NA
"ALOX5AP",-0.11840369940803,0.456099183784687,-6.79628962481735e-16,0.000272536178897141,0.999817204754477,0,0,NA,NA,NA,NA
"TMEM134",-0.0601361375473447,0.456362935335338,-4.50114919414132e-15,0.000138316651718156,0.999636935639192,0,0,NA,NA,NA,NA
"DPYSL4",-0.109917234412069,0.456855057035838,-7.4536356704964e-15,0.000252468769341225,0.999802840127527,0,0,NA,NA,NA,NA
"ARHGAP29",0.111636354495438,0.457513456141443,3.52070085482341e-15,0.000255946037853367,0.99980592639254,0,0,NA,NA,NA,NA
"ZNF287",-0.116033905628756,0.458261091989123,3.32015460359929e-15,0.000265472704199271,0.99981340496803,0,0,NA,NA,NA,NA
"CCDC9",-0.07629530900938,0.458823109900611,-4.28946148451587e-15,0.000174281020489901,0.99971452085639,0,0,NA,NA,NA,NA
"RBP4",0.253965361295018,0.459869183098061,-4.79082711257616e-15,0.000578436180862183,0.999916515882892,0,0,NA,NA,NA,NA
"C5orf58",-0.213527699440829,0.459883720574267,-8.72933265744982e-15,0.000486314824951527,0.999900088825764,0,0,NA,NA,NA,NA
"PARVA",0.100195889707633,0.459883720574267,2.3174233474787e-15,0.000228198707639008,0.999783395102504,0,0,NA,NA,NA,NA
"GPR17",-0.156210652035161,0.460060169768302,-3.56526668842877e-16,0.000355598075783345,0.99986223408381,0,0,NA,NA,NA,NA
"ZNF423",-0.161609581235204,0.460060169768302,1.51523834258223e-15,0.000367888203771293,0.999866945273273,0,0,NA,NA,NA,NA
"FBN1",-0.196309377690139,0.460606920584979,2.9859108515591e-15,0.000446195224295364,0.999891039891192,0,0,NA,NA,NA,NA
"COG4",0.058791179840866,0.461028527878344,1.04729708972595e-15,0.000133469844736788,0.999628555477136,0,0,NA,NA,NA,NA
"ADNP2",0.0576533952003917,0.461028527878344,2.11130636705391e-15,0.000130886804987569,0.999621160884106,0,0,NA,NA,NA,NA
"CLEC4F",-0.152896781325041,0.46126236592433,1.38154084176615e-15,0.000346884455931822,0.999859177564509,0,0,NA,NA,NA,NA
"NID1",0.152736683607437,0.461362586626286,7.57619171291114e-16,0.000346423943948279,0.999859026541311,0,0,NA,NA,NA,NA
"RAD9B",-0.0765605084803545,0.461574029858428,6.37291420556643e-15,0.000173544966960775,0.999715521005045,0,0,NA,NA,NA,NA
"FLG",0.138624319484649,0.46178777907069,-2.13916001305726e-15,0.000314041107152284,0.999844343460462,0,0,NA,NA,NA,NA
"KANSL3",0.0613577312936472,0.462360202641331,4.43430044373328e-15,0.000138777629765721,0.999644228767436,0,0,NA,NA,NA,NA
"TMEM163",-0.181732788750153,0.462775467426492,1.51523834258223e-15,0.000410561084392296,0.999882039049363,0,0,NA,NA,NA,NA
"GGT7",-0.0840652376453517,0.462775467426492,3.30901314519795e-15,0.000189915722234042,0.999741207752567,0,0,NA,NA,NA,NA
"SCN4A",-0.138730555179976,0.462775467426492,1.35925792496347e-15,0.000313412714310566,0.999844465151688,0,0,NA,NA,NA,NA
"GCHFR",0.0971687382172763,0.462803579033628,-2.85778407994369e-15,0.000219501151334726,0.999776545662585,0,0,NA,NA,NA,NA
"EBLN2",-0.100402407812305,0.462803579033628,-3.96635919087701e-15,0.000226805910613809,0.999783847334472,0,0,NA,NA,NA,NA
"TTBK1",0.171678554974053,0.462803579033628,-1.15871167373935e-15,0.000387816515456554,0.999874939988707,0,0,NA,NA,NA,NA
"ZBTB1",0.0746419284640634,0.462968470583883,1.58765782219094e-15,0.000168535827125653,0.999708125176155,0,0,NA,NA,NA,NA
"GABRR2",-0.0875789087802581,0.463844728054169,9.58165422515232e-16,0.00019726100264259,0.9997517211046,0,0,NA,NA,NA,NA
"CH25H",-0.186973694767106,0.463893389273293,-2.41769647309076e-15,0.00042107836002817,0.999885436819659,0,0,NA,NA,NA,NA
"NUP50",-0.0615859397226146,0.46414066874416,1.14757021533801e-15,0.00013859977905735,0.999645559139883,0,0,NA,NA,NA,NA
"LDHAL6A",-0.0880292259689049,0.464200333455577,-1.08740633997078e-14,0.000198077490854954,0.999753007834971,0,0,NA,NA,NA,NA
"ETV3L",0.0762762348396945,0.465095438564541,2.8744962675457e-15,0.000171200864715167,0.999714448654116,0,0,NA,NA,NA,NA
"HK1",0.101498623746151,0.465095438564541,3.29787168679661e-15,0.000227812142596412,0.999786217012941,0,0,NA,NA,NA,NA
"ZNF853",0.169151544274016,0.465288651634186,2.7630816835323e-15,0.000379452130252471,0.999873023014874,0,0,NA,NA,NA,NA
"KCND2",0.135168326283675,0.465664193325041,-2.00546251224118e-16,0.000302898943384256,0.999840280353018,0,0,NA,NA,NA,NA
"RAMP2",0.157688662048667,0.466337145631421,1.62665292659563e-15,0.000352697134948214,0.999863555887134,0,0,NA,NA,NA,NA
"MFSD2B",0.146160979456475,0.466689823755863,-1.73806751060903e-15,0.000326589564823478,0.999852537689893,0,0,NA,NA,NA,NA
"ZNF718",0.10357193758762,0.467013905117932,6.96341150083744e-16,0.000231215623217708,0.999790561720477,0,0,NA,NA,NA,NA
"CXCR3",-0.0910179166826225,0.467534208051207,-2.69623293312426e-15,0.000202892677676081,0.999761225033401,0,0,NA,NA,NA,NA
"DNALI1",-0.193366991416659,0.468193963145376,2.05002834584654e-15,0.000430244748226178,0.99988933232328,0,0,NA,NA,NA,NA
"B3GAT1",-0.165339073689774,0.468217304376507,1.93861376183314e-15,0.000367857999403545,0.99987002001029,0,0,NA,NA,NA,NA
"CNTNAP1",0.128218153938615,0.468972278369416,1.11414584013399e-15,0.000284663076082433,0.999831446082465,0,0,NA,NA,NA,NA
"SMOC2",0.224204272744544,0.469193367259456,1.33697500816079e-15,0.000497456492988944,0.999905001704531,0,0,NA,NA,NA,NA
"HOXD9",0.128485010594851,0.469601146573903,2.22829168026798e-16,0.000284750714955721,0.999831802924201,0,0,NA,NA,NA,NA
"SLC25A35",-0.0949765081240908,0.470338946139412,2.72965730832828e-15,0.000210051417057935,0.999771312785905,0,0,NA,NA,NA,NA
"NLRP6",0.145037508563687,0.47062755556441,2.00546251224118e-15,0.000320506193497051,0.999851370207691,0,0,NA,NA,NA,NA
"TLL2",-0.140507022686239,0.470918898102125,2.18372584666262e-15,0.000310239703594703,0.999846472797205,0,0,NA,NA,NA,NA
"SLC23A2",-0.110913553234212,0.47139705864019,2.07231126264922e-15,0.000244567246529039,0.999804640434185,0,0,NA,NA,NA,NA
"RIMS1",0.108766361982873,0.472101326230343,-1.93861376183314e-15,0.000239356547967576,0.999800719498061,0,0,NA,NA,NA,NA
"MST1R",-0.136748856138328,0.472760385934575,1.76592115661238e-15,0.000300376851040398,0.999842164018534,0,0,NA,NA,NA,NA
"NLRP12",0.139623199207389,0.472997724667582,-1.06958000652863e-15,0.000306485047528897,0.999845480344519,0,0,NA,NA,NA,NA
"STAT3",0.0616492913910967,0.473310697785016,5.54287555466661e-15,0.000135205977977754,0.999645926708659,0,0,NA,NA,NA,NA
"FBXO31",-0.0617296837812104,0.47369268740308,1.52637980098357e-15,0.000135236278377172,0.999646392065636,0,0,NA,NA,NA,NA
"NR1I3",-0.139861489387669,0.47369268740308,2.3174233474787e-15,0.000306406046379716,0.999845749157388,0,0,NA,NA,NA,NA
"KRT40",0.192807731440428,0.47369268740308,4.45658336053596e-17,0.000422399730365794,0.999889001871325,0,0,NA,NA,NA,NA
"BATF2",0.117756701899166,0.47369268740308,-1.14199948613734e-16,0.000257979271690666,0.999816182520124,0,0,NA,NA,NA,NA
"CCDC136",-0.15222273721848,0.474912454044096,-9.80448339317912e-16,0.000332339050089725,0.999858539578901,0,0,NA,NA,NA,NA
"SV2C",-0.143713575199322,0.474917741793316,-1.55980417618759e-15,0.000313756799178883,0.999849970980824,0,0,NA,NA,NA,NA
"CEMP1",-0.108914957467917,0.474917741793316,2.74079876672962e-15,0.000237784133669135,0.999800995823854,0,0,NA,NA,NA,NA
"ZNF503-AS1",0.165025663435829,0.475217935310229,-1.55841149388742e-15,0.000359979801667195,0.999869766971537,0,0,NA,NA,NA,NA
"ABHD12",0.0916263092527035,0.47624456077551,-6.85199691682404e-16,0.000199289895845275,0.999762832099011,0,0,NA,NA,NA,NA
"TPPP",-0.180095171603033,0.476628955431777,-5.34790003264316e-16,0.000391286237001961,0.999880936803855,0,0,NA,NA,NA,NA
"PIH1D1",0.0667753048525282,0.478050938889365,-1.91633084503046e-15,0.000144497030692031,0.999673356873446,0,0,NA,NA,NA,NA
"MTHFD2L",0.120667375772219,0.478078573496824,2.18372584666262e-15,0.000261095214973925,0.999820695016773,0,0,NA,NA,NA,NA
"PHKG2",0.0713997515093337,0.478581354491479,1.59322855139161e-15,0.000154271860057432,0.999694723737199,0,0,NA,NA,NA,NA
"GLUL",-0.0962145769258544,0.478761389266934,6.79628962481735e-16,0.000207782605623958,0.999774297377146,0,0,NA,NA,NA,NA
"TACC1",-0.098294476913182,0.478933874939345,1.15871167373935e-15,0.000212170493771319,0.999779142108394,0,0,NA,NA,NA,NA
"LTB4R2",-0.0637932787874679,0.478933874939345,-2.69623293312426e-15,0.000137698998214967,0.999657935839323,0,0,NA,NA,NA,NA
