"Gene","BIOS","adjP","AUC_train","Em","Es"
"LOC101928748",0.269289063131553,0.532594703354402,0.527777777777778,0,0
"DELEC1",0.342402296333058,0.0212159851947159,0.763888888888889,0,0
"LOC105376233",0.260683760683761,0.999999999999999,0.496913580246914,0,0
"LOC105376232",0.261965811965812,0.999999999999999,0.501543209876543,0,0
"LOC105376235",0.317498891666758,0.0940975347343335,0.695987654320988,0,0
"LOC101928775",0.261538461538462,0.999999999999999,0.5,0,0
"LOC105376234",0.261538461538462,0.999999999999999,0.5,0,0
"LINC00474",0.261538461538462,0.999999999999999,0.5,0,0
"LOC105376236",0.261965811965812,0.999999999999999,0.501543209876543,0,0
"PAPPA",0.302844525334648,0.223666765174802,0.645061728395062,0,0
"PAPPA-AS1",0.31085406580355,0.167399622209831,0.672839506172839,0,0
"ASTN2",0.254733648993569,0.792917831602335,0.475308641975309,0,0
"ASTN2-AS1",0.285026780458021,0.201894457570108,0.583333333333333,0,0
"LOC107987014",0.305387592492903,0.136175303718607,0.648148148148148,0,0
"LOC105376240",0.247512155745056,0.586246456252061,0.449074074074074,0,0
"TRIM32",0.356040411581582,0.00450391911328186,0.830246913580247,0,0
"LOC105376239",0.237154091348444,0.287365479288739,0.410493827160494,0,0
"LOC105376238",0.261538461538462,0.999999999999999,0.5,0,0
"SNORA70C",0.261538461538462,0.999999999999999,0.5,0,0
"LOC105376237",0.25390059858203,0.532594703354402,0.472222222222222,0,0
"LOC105376242",0.294660454447592,0.487504100287567,0.615740740740741,0,0
"LOC101928797",0.294457184954144,0.201894457570108,0.609567901234568,0,0
"TLR4",0.269230769230769,0.999999999999999,0.527777777777778,0,0
"LOC105376244",0.289526403355437,0.375673765508154,0.598765432098765,0,0
"LOC105376243",0.275721551125881,0.708755284949737,0.550925925925926,0,0
"LOC105376246",0.261538461538462,0.999999999999999,0.5,0,0
"LOC105376247",0.27611318332931,0.657290451904418,0.552469135802469,0,0
"LOC105376248",0.261538461538462,0.999999999999999,0.5,0,0
"LOC105376249",0.261538461538462,0.999999999999999,0.5,0,0
"LOC102724929",0.261538461538462,0.999999999999999,0.5,0,0
"LINC02578",0.261538461538462,0.999999999999999,0.5,0,0
"TUBB4BP6",0.261538461538462,0.999999999999999,0.5,0,0
"LOC101928849",0.28579591325983,0.307486035646793,0.58641975308642,0,0
"BRINP1",0.296361727899551,0.411640629108291,0.623456790123457,0,0
"LOC105376250",0.269283692401006,0.532594703354402,0.527777777777778,0,0
"LOC107987122",0.27710117364133,0.339165733443905,0.555555555555556,0,0
"LINC01613",0.269283692401006,0.532594703354402,0.527777777777778,0,0
"LOC107987123",0.261538461538462,0.999999999999999,0.5,0,0
"MIR147A",0.261538461538462,0.999999999999999,0.5,0,0
"LOC105376253",0.268808136075355,0.948202520232626,0.526234567901235,0,0
"CDK5RAP2",0.316211660328907,0.138522221844844,0.694444444444444,0,0
"MEGF9",0.312227365488559,0.355910796546273,0.682098765432099,0,0
"FBXW2",0.308023305946883,0.243117183415748,0.666666666666667,0,0
"B3GALT9",0.321010495385216,0.0599432572029874,0.70679012345679,0,0
"PSMD5",0.367892351153797,0.00161276817642311,0.87037037037037,0,0
"CUTALP",0.275233821801068,0.870573647558484,0.549382716049383,0,0
"PHF19",0.357358810968192,0.00338498024359502,0.817901234567901,0,0
"TRAF1",0.301587078077518,0.206665899803842,0.641975308641975,0,0
"C5-OT1",0.303390717720642,0.281863389859589,0.648148148148148,0,0
"C5",0.293604162365454,0.190265133522896,0.611111111111111,0,0
"CNTRL",0.29355114512641,0.385995706411046,0.614197530864198,0,0
"RAB14",0.239349864733652,0.646280895696026,0.419753086419753,0,0
"GSN",0.344384991495632,0.00527122675581506,0.765432098765432,0,0
"GSN-AS1",0.309697826386222,0.168878083818376,0.669753086419753,0,0
"STOM",0.267521367521368,0.999999999999999,0.521604938271605,0,0
"LOC102723324",0.269251923657845,0.885964360423198,0.527777777777778,0,0
"GGTA1",0.633998577904243,0.00262311804277568,0.83641975308642,1,0.33
"LOC107987016",0.277020378267437,0.703439079591337,0.555555555555556,0,0
"DAB2IP",0.368509569616858,0.00286926837429424,0.87037037037037,0,0
"LOC105376257",0.238080681283326,0.291515609138554,0.412037037037037,0,0
"LOC107987125",0.259401709401709,0.999999999999999,0.492283950617284,0,0
"TTLL11",0.272222222222222,0.999999999999999,0.53858024691358,0,0
"MIR4478",0.261538461538462,0.999999999999999,0.5,0,0
"NDUFA8",0.295763926298931,0.708551352261984,0.623456790123457,0,0
"MORN5",0.31389656535054,0.347757211716187,0.682098765432099,0,0
"LHX6",0.314808351972028,0.267710869671347,0.688271604938272,0,0
"RBM18",0.339131939349035,0.0180290932764291,0.774691358024691,0,0
"MRRF",0.307260366080263,0.266956010792909,0.66358024691358,0,0
"PTGS1",0.599865444320711,0.159134071770672,0.753086419753086,1,0.33
"OR1J2",0.244596680101071,0.737121590441627,0.438271604938272,0,0
"OR1J1",0.271402349064941,0.757985626147531,0.535493827160494,0,0
"OR1J4",0.295106988184438,0.205484934535872,0.617283950617284,0,0
"OR1N1",0.253904447746937,0.532594703354402,0.472222222222222,0,0
"OR1L8",0.269230769230769,0.999999999999999,0.527777777777778,0,0
"OR1N2",0.261538461538462,0.999999999999999,0.5,0,0
"OR1B1",0.260683760683761,0.999999999999999,0.496913580246914,0,0
"OR1Q1",0.271452666921084,0.633266063733194,0.535493827160494,0,0
"OR1L1",0.261538461538462,0.999999999999999,0.5,0,0
"OR1L3",0.261538461538462,0.999999999999999,0.5,0,0
"OR1L4",0.253921235554458,0.532594703354402,0.472222222222222,0,0
"OR1L6",0.269289063131553,0.532594703354402,0.527777777777778,0,0
"OR5C1",0.27570883435674,0.626479704658926,0.550925925925926,0,0
"OR1K1",0.252197457919544,0.681984084404841,0.466049382716049,0,0
"PDCL",0.329096078181503,0.0699467807304615,0.740740740740741,0,0
"RC3H2",0.322660277017078,0.0524144470986486,0.716049382716049,0,0
"SNORD90",0.247446482568397,0.87827740954382,0.449074074074074,0,0
"ZBTB6",0.32873131298429,0.0691697609479593,0.737654320987654,0,0
"ZBTB26",0.318085680184482,0.132898277650828,0.700617283950617,0,0
"RABGAP1",0.282939774270115,0.786088712608198,0.577160493827161,0,0
"LOC105379839",0.297068755000277,0.389609601647695,0.626543209876543,0,0
"GPR21",0.282192226569453,0.63824208354616,0.574074074074074,0,0
"STRBP",0.2820885268188,0.794912378194994,0.574074074074074,0,0
"MIR600HG",0.309928660544572,0.304794317096315,0.672839506172839,0,0
"MIR600",0.272222222222222,0.999999999999999,0.53858024691358,0,0
"LOC105376265",0.261538461538462,0.999999999999999,0.5,0,0
"CRB2",0.262409746122814,0.897991265653177,0.503086419753086,0,0
"DENND1A",0.251303061223561,0.792942167492629,0.462962962962963,0,0
"MIR601",0.244606541522958,0.532594703354402,0.438271604938272,0,0
"MIR7150",0.269266787651214,0.532594703354402,0.527777777777778,0,0
"LOC105376266",0.307437317684446,0.0911010022578985,0.657407407407407,0,0
"LOC105376267",0.277159630491073,0.343123680980785,0.555555555555556,0,0
"LHX2-AS1",0.284957332414432,0.205201609180696,0.583333333333333,0,0
"LHX2",0.256448315391195,0.860522830767124,0.481481481481481,0,0
"LOC107987037",0.269276166107861,0.532594703354402,0.527777777777778,0,0
"NEK6",0.372768776519736,0.00117453358442989,0.876543209876543,0,0
"LOC613206",0.306553733826399,0.169764684816962,0.655864197530864,0,0
"PSMB7",0.350227386561857,0.00457150593473203,0.808641975308642,0,0
"LOC100129034",0.260706085669793,0.766508693413076,0.496913580246914,0,0
"LOC105376270",0.27008547008547,0.999999999999999,0.530864197530864,0,0
"ADGRD2",0.26070110853923,0.922580129632986,0.496913580246914,0,0
"NR5A1",0.289393582157741,0.274509030713019,0.598765432098765,0,0
"NR6A1",0.290064251869764,0.506846371611801,0.601851851851852,0,0
"MIR181A2HG",0.247099278280681,0.747822888427691,0.447530864197531,0,0
"MIR181A2",0.245886890767311,0.482498080028302,0.442901234567901,0,0
"MIR181B2",0.276599161080167,0.62003864617616,0.554012345679012,0,0
"LOC107987126",0.327379702851996,0.126164652247591,0.729938271604938,0,0
"OLFML2A",0.270940170940171,0.999999999999999,0.533950617283951,0,0
"WDR38",0.347655768305406,0.00695416544056515,0.790123456790123,0,0
"RPL35",0.37483131626106,0.00100596331113066,0.882716049382716,0,0
"ARPC5L",0.366279022267029,0.00192476206590095,0.861111111111111,0,0
"GOLGA1",0.316101604965987,0.0830492977432822,0.694444444444444,0,0
"SCAI",0.268391462366015,0.860722019392261,0.524691358024691,0,0
"PPP6C",0.286458160291434,0.438968846839089,0.589506172839506,0,0
"LOC105376271",0.262393162393162,0.999999999999999,0.503086419753086,0,0
"RABEPK",0.37183885551056,0.000696713777937405,0.873456790123457,0,0
"HSPA5",0.361730261752663,0.00237992128200016,0.842592592592593,0,0
"HSPA5-DT",0.266239316239316,0.999999999999999,0.516975308641975,0,0
"GAPVD1",0.310544135711594,0.339165733443905,0.675925925925926,0,0
"LOC101929014",0.303334373509558,0.166774958366792,0.640432098765432,0,0
"LOC112268055",0.292508438867656,0.461461127457838,0.611111111111111,0,0
"MAPKAP1",0.336655452535029,0.0819773992555668,0.768518518518518,0,0
"LOC105376272",0.277081826419227,0.704513414983259,0.555555555555555,0,0
"PBX3-DT",0.285174480884416,0.22850947384636,0.583333333333333,0,0
"PBX3",0.275248986016832,0.856280354087319,0.549382716049383,0,0
"LOC105376273",0.261538461538462,0.999999999999999,0.5,0,0
