"draw","MinMedian","Jaccard_vs_equal","Ec","Ep","Em","Es","Ex"
234,0.923583605494175,1,0.240910072971447,0.136721994734475,0.221043655156169,0.242914075302795,0.158410201835115
235,0.921200750469043,0.818181818181818,0.0258011503146241,0.132427233019041,0.641481603794519,0.105102918151098,0.0951870947207178
236,0.926670025247261,0.904761904761905,0.0866028477629099,0.380779373075983,0.19111617145188,0.0961705875404958,0.245331020168731
237,0.926670025247261,0.666666666666667,0.618701710793357,0.0671688619429993,0.11480898172377,0.132033486541868,0.0672869589980056
238,0.933862020244134,0.6,0.0145072229078185,0.216766664131495,0.0588623385478755,0.0839491871480755,0.625914587264735
239,0.91963727329581,0.739130434782609,0.0863231786549923,0.300641189346931,0.307884311587325,0.209444916523295,0.0957064038874564
240,0.926670025247261,0.904761904761905,0.316488589723841,0.0863051882235952,0.195019140196224,0.158813712527039,0.243373369329301
241,0.91963727329581,0.739130434782609,0.122451925763335,0.139172750715889,0.490549988043399,0.227657417153898,0.0201679183234781
242,0.930555555555556,0.538461538461538,0.259131306594104,0.189012466365591,0.195911815499188,0.0109714888747881,0.344972922666329
243,0.932098765432099,0.538461538461538,0.680508053696001,0.071584123556585,0.031126962353995,0.0208674954347847,0.195913364958635
244,0.933862020244134,0.6,0.00463604097839556,0.192360907504686,0.197111666146798,0.128414853106819,0.477476532263301
245,0.91963727329581,0.739130434782609,0.0539118580416534,0.146217653352269,0.000795960091773255,0.62863036735792,0.170444161156384
246,0.930555555555556,0.538461538461538,0.497530961274642,0.155714810119797,0.321971470611698,0.00595365773231998,0.018829100261543
247,0.91963727329581,0.739130434782609,0.0229691794336934,0.519711318674579,0.142408066813988,0.292019841065357,0.0228915940123829
248,0.91963727329581,0.739130434782609,0.179823135740495,0.0828671740094405,0.164204271547405,0.570289807208028,0.00281561149463087
249,0.926670025247261,0.666666666666667,0.430210684287194,0.324376161580237,0.05911769062196,0.0789091253110575,0.107386338199552
250,0.926670025247261,0.739130434782609,0.446307331075984,0.167256772373132,0.00339309208589048,0.205264856235761,0.177777948229232
251,0.91963727329581,0.739130434782609,0.32554844317527,0.149203924408102,0.0632062800262397,0.443725173255015,0.0183161791353733
252,0.923583605494175,1,0.242251533101624,0.166044296546538,0.0720125930664459,0.300575742063417,0.219115835221975
253,0.923583605494175,0.904761904761905,0.159977770081448,0.126657773444797,0.114610097228622,0.223862201873795,0.374892157371338
254,0.930555555555556,0.666666666666667,0.138273073437781,0.28643582695167,0.386112030094437,0.033320933100764,0.155858136415347
255,0.91963727329581,0.739130434782609,0.078367785878785,0.0880757905487482,0.190716074934305,0.48614772793974,0.156692620698422
256,0.91963727329581,0.739130434782609,0.264694264407654,0.15507204592833,0.0539335763246816,0.515260001731946,0.011040111607388
257,0.926670025247261,0.666666666666667,0.00936614747085405,0.427859624943466,0.1085599048214,0.109675998463735,0.344538324300545
258,0.930555555555556,0.6,0.449042559182542,0.0526433838675232,0.213173339639044,0.0258107101242182,0.259330007186673
259,0.91963727329581,0.739130434782609,0.131750061496744,0.401941940152695,0.0299069215865562,0.379717604427688,0.0566834723363173
260,0.91963727329581,0.666666666666667,0.00321323036892837,0.0878692591541241,0.591913701310928,0.220545676437338,0.0964581327286811
261,0.91963727329581,0.666666666666667,0.00314602179577546,0.689517690945532,0.0831190746089415,0.181852123447,0.0423650892027511
262,0.91963727329581,0.739130434782609,0.0887128314179853,0.402520763815533,0.0321697440354907,0.299468740932533,0.177127919798458
263,0.926670025247261,0.904761904761905,0.161550954094703,0.127762928347763,0.130435775793991,0.110709135141842,0.469541206621701
264,0.926670025247261,0.666666666666667,0.372106075454029,0.154476175714843,0.326662172588295,0.0723309430009176,0.0744246332419164
265,0.926670025247261,0.904761904761905,0.217843405467287,0.0320039313523383,0.0688828169777765,0.21300864660751,0.468261199595089
266,0.926670025247261,0.666666666666667,0.35066653042014,0.272272063957638,0.100629470631911,0.148938100951216,0.127493834039095
267,0.91963727329581,0.739130434782609,0.0546044267856341,0.0647651985073204,0.0169928476224691,0.767785373624142,0.0958521534604347
268,0.930555555555556,0.739130434782609,0.0636056206271132,0.292768047527776,0.106028334297299,0.058791323278152,0.478806674269659
269,0.923583605494175,0.904761904761905,0.178141689538091,0.119540873232752,0.179728182121342,0.215927035389399,0.306662219718416
270,0.91963727329581,0.739130434782609,0.165256125177222,0.0113814241028181,0.371169588457081,0.363822320445952,0.0883705418169273
271,0.921200750469043,0.818181818181818,0.192938262335514,0.287760806943587,0.0809569008940123,0.310545694817864,0.127798335009023
272,0.923583605494175,1,0.483743434723185,0.00734700183209707,0.101307715636864,0.360183716937064,0.0474181308707899
273,0.923583605494175,1,0.202322493914406,0.279227809240199,0.198572580220841,0.196285810131231,0.123591306493322
274,0.923583605494175,1,0.217784670423032,0.128584969424842,0.116538521367757,0.276700405622033,0.260391433162336
275,0.926670025247261,0.666666666666667,0.324037760056049,0.351711216665023,0.146594604919226,0.135870396112469,0.041786022247233
276,0.926670025247261,0.904761904761905,0.117115463062991,0.202422359890812,0.4315107777018,0.0975800688852616,0.151371330459136
277,0.921200750469043,0.818181818181818,0.0738455208699118,0.217380733768531,0.519216130659847,0.117073421632962,0.0724841930687475
278,0.926670025247261,0.739130434782609,0.0290987359496444,0.283864733936987,0.208515115636452,0.163201323613881,0.315320090863036
279,0.930555555555556,0.666666666666667,0.541854771707527,0.0375276560521134,0.0621451385134194,0.120659848654533,0.237812585072407
280,0.923583605494175,1,0.232773875187609,0.181579285600122,0.222503570462974,0.218275551617398,0.144867717131897
281,0.930555555555556,0.666666666666667,0.450728301502927,0.00682568035759097,0.154762788478617,0.132033589925857,0.255649639735008
282,0.926670025247261,0.904761904761905,0.223394816974251,0.0767979118277409,0.0806698491964624,0.220756039251944,0.398381382749601
283,0.921200750469043,0.818181818181818,0.335098179612998,0.232188541028061,0.0215853825279578,0.369606371614718,0.0415215252162648
284,0.930555555555556,0.6,0.412509877290001,0.0138773708105348,0.463833455224208,0.0590972627380956,0.0506820339371607
285,0.944705023973317,0.176470588235294,0.000322512564233525,0.172540342385603,0.348673436077662,0.0105886832345604,0.467875025737941
286,0.926670025247261,0.904761904761905,0.221313563343593,0.34694513353428,0.15876215339685,0.11744286040187,0.155536289323407
287,0.921200750469043,0.818181818181818,0.182997017330255,0.111866220604107,0.29356704649757,0.286334949331477,0.125234766236591
288,0.926670025247261,0.666666666666667,0.20335999483676,0.0336638060787726,0.615888866463921,0.0734893560051314,0.0735979766154148
289,0.926670025247261,0.904761904761905,0.0720937429682535,0.249891779324193,0.302606962672434,0.0630722108338111,0.312335304201308
290,0.926670025247261,0.739130434782609,0.340041974333444,0.0317673526100804,0.362899411680771,0.162405299906733,0.102885961468972
291,0.923583605494175,1,0.221008961227734,0.0486260224770317,0.101099377128422,0.27930603897205,0.349959600194762
292,0.926670025247261,0.904761904761905,0.0710850714451401,0.48399347780006,0.292381661417434,0.0534448725861411,0.0990949167512245
293,0.930555555555556,0.6,0.204045493647636,0.249891103080229,0.370846143349703,0.0322740233100512,0.142943236612381
294,0.930555555555556,0.6,0.373902273893647,0.291197125102302,0.139684937786881,0.0242614673048564,0.170954195912313
295,0.926670025247261,0.666666666666667,0.533381547480839,0.108105046715638,0.239819041916579,0.0988821989602138,0.0198121649267302
296,0.91963727329581,0.739130434782609,0.123037065956826,0.0274052371558062,0.132065227924637,0.557690569278059,0.159801899684671
297,0.91963727329581,0.739130434782609,0.123839874995025,0.104435507890801,0.20949364488798,0.521990041491104,0.0402409307350903
298,0.926670025247261,0.904761904761905,0.276269888457083,0.154679497074439,0.29112809611601,0.149941976559747,0.127980541792722
299,0.930555555555556,0.6,0.552929823312559,0.0944205881731144,0.0569980209552942,0.090773586586695,0.204877980972337
300,0.926670025247261,0.666666666666667,0.439231139764449,0.0276979477567141,0.39067336700323,0.0937215594172763,0.0486759860583304
301,0.926670025247261,0.666666666666667,0.412688035398792,0.417406675562607,0.0583519106425263,0.0946222913033792,0.0169310870926952
302,0.91963727329581,0.739130434782609,0.0108401166381386,0.100655712616066,0.667164438034701,0.186290604587768,0.0350491281233258
303,0.91963727329581,0.739130434782609,0.0743332763143768,0.330250306896295,0.11274557632682,0.39820514979983,0.0844656906626779
304,0.923583605494175,0.904761904761905,0.448852691542042,0.153492893813554,0.145361973979819,0.236884000913133,0.0154084397514522
305,0.930555555555556,0.6,0.439798301774727,0.126422850207637,0.247788006915578,0.0229431971890347,0.163047643913024
306,0.933641975308642,0.666666666666667,0.017355907277311,0.536225882831452,0.0596805184518964,0.0774687978089658,0.309268893630375
307,0.926670025247261,0.818181818181818,0.0642810696705384,0.283519403768441,0.0845662369497175,0.18591262770366,0.381720661907644
308,0.923583605494175,1,0.269625376086577,0.331373077800887,0.168968048776763,0.194703652435959,0.0353298448998138
309,0.91963727329581,0.739130434782609,0.197483359961558,0.000423450369754293,0.0617362444231177,0.716940078063096,0.0234168671824738
310,0.91963727329581,0.739130434782609,0.178360953123327,0.0714251087250137,0.122450110190246,0.477706578024441,0.150057249936972
311,0.923583605494175,1,0.159621967795557,0.537030636145923,0.174407438245913,0.124562837212033,0.00437712060057368
312,0.930555555555556,0.666666666666667,0.299935907226739,0.272301550942724,0.199462042263769,0.099420808250009,0.128879691316759
313,0.91963727329581,0.739130434782609,0.0287379213120059,0.146470920156651,0.0151403775713327,0.757451881664238,0.0521988992957716
314,0.926670025247261,0.904761904761905,0.096248688697376,0.448351463423008,0.0225132540675288,0.142091817081142,0.290794776730946
315,0.923583605494175,0.904761904761905,0.0263433910551813,0.288079166727524,0.533912959062919,0.0587255016220241,0.0929389815323518
316,0.930555555555556,0.538461538461538,0.0794554008741235,0.096022321783254,0.724491238553597,0.000805357750168683,0.0992256810388573
317,0.921200750469043,0.818181818181818,0.125454031927023,0.271420104263845,0.114463505751184,0.248590181647176,0.240072176410773
318,0.930555555555556,0.6,0.396479374918922,0.121930392209593,0.33384104772232,0.0177359409514078,0.130013244197756
319,0.91963727329581,0.739130434782609,0.0324792895988693,0.199327419532946,0.0209116405724596,0.581187104841969,0.166094545453756
320,0.91963727329581,0.739130434782609,0.0386663338929199,0.532142571450687,0.190157421148239,0.146087394981653,0.0929462785265014
321,0.926670025247261,0.904761904761905,0.097243721383059,0.376296989362465,0.108339043343924,0.10706044928562,0.311059796624932
322,0.926670025247261,0.904761904761905,0.207931258913922,0.0233289559704718,0.559676520861043,0.140711209523796,0.0683520547307671
323,0.91963727329581,0.666666666666667,0.0101201534075566,0.315141619888687,0.0276324073655498,0.514372652429948,0.132733166908258
324,0.930555555555556,0.739130434782609,0.044457863222906,0.420957790403307,0.0494269369503242,0.0740057425914278,0.411151666832035
325,0.930555555555556,0.6,0.351884046332976,0.144648575481886,0.403656887606267,0.0469302793551801,0.0528802112236906
326,0.91963727329581,0.666666666666667,0.0115490746420476,0.65336710296861,0.0366559315326721,0.157385110057229,0.141042780799441
327,0.923583605494175,1,0.314484955707811,0.0291225929665116,0.305719447049974,0.27921038579272,0.0714626184829834
328,0.921200750469043,0.666666666666667,0.0231592501359693,0.449720135231846,0.164265685563323,0.14191492907911,0.220939999989752
329,0.923583605494175,1,0.10035424065366,0.17517364103575,0.581682281605693,0.105250171170928,0.0375396655339694
330,0.938491649873764,0.538461538461538,0.0464315835531338,0.289061245613557,0.180245760551323,0.0378031686184686,0.446458241663518
331,0.930555555555556,0.6,0.567012586017326,0.0148282506664222,0.0795652844000854,0.0650963972483124,0.273497481667854
332,0.91963727329581,0.739130434782609,0.0130187783392034,0.417332992595336,0.132216710240335,0.435056313138157,0.00237520568696885
333,0.91963727329581,0.739130434782609,0.114734644767257,0.525570107673116,0.0337956237471182,0.289108336211752,0.0367912876007562
334,0.926670025247261,0.904761904761905,0.312883848473647,0.0193770424023407,0.00863332043702297,0.245544931204704,0.413560857482286
335,0.921200750469043,0.818181818181818,0.100300153890148,0.0911089858741064,0.232917887600167,0.271910300943159,0.30376267169242
336,0.926670025247261,0.818181818181818,0.107621726136429,0.0613715662562175,0.068956360117123,0.199983293360658,0.562067054129573
337,0.930555555555556,0.6,0.435198516463599,0.211035136189352,0.214219762832709,0.0500529203952953,0.0894936641190447
338,0.926670025247261,0.666666666666667,0.469422971840482,0.234218148815315,0.0453041921817658,0.0958929415722819,0.155161745590156
339,0.932098765432099,0.6,0.307181845818476,0.167551973929963,0.0146711111247714,0.066444955003546,0.444150114123244
340,0.91963727329581,0.739130434782609,0.170842330069498,0.336867281826953,0.0756541724418737,0.313447991197315,0.103188224464361
341,0.91963727329581,0.739130434782609,0.223851589089935,0.269064020410144,0.0048170330915529,0.428323282730917,0.0739440746774518
342,0.926670025247261,0.904761904761905,0.138584820081612,0.216947216008202,0.177812649742068,0.164838943103876,0.301816371064241
343,0.91963727329581,0.739130434782609,0.139368725603046,0.217386173037775,0.330557972447077,0.30255096241578,0.0101361664963214
344,0.91963727329581,0.739130434782609,0.00486680373739196,0.302973548258584,0.539941328758575,0.130376095474799,0.0218422237706509
345,0.926670025247261,0.904761904761905,0.156412006390411,0.220190797055729,0.0893472081556413,0.145605381967408,0.388444606430811
346,0.91963727329581,0.739130434782609,0.0486248961680214,0.225749001769584,0.0267933883286205,0.578534800727724,0.12029791300605
347,0.930555555555556,0.666666666666667,0.389827714821205,0.131971012183129,0.0360116300562866,0.160680096493912,0.281509546445468
348,0.91963727329581,0.666666666666667,8.31697818820781e-05,0.380564012131673,0.0550190546555855,0.518192815282756,0.0461409481481034
349,0.926670025247261,0.666666666666667,0.53689081649549,0.184997920927747,0.0669490582143424,0.119237342929528,0.0919248614328926
350,0.930555555555556,0.6,0.620575103890842,0.144335058759934,0.0810789954854938,0.0623813945717797,0.0916294472919505
351,0.930555555555556,0.666666666666667,0.255146715772984,0.255609115093945,0.326043305996719,0.0489476234562651,0.114253239680087
352,0.921200750469043,0.818181818181818,0.365234689481504,0.0969965027493192,0.0815505118338279,0.414037219699549,0.0421810762358
353,0.930555555555556,0.538461538461538,0.540036185856554,0.0850995028762725,0.183514357359053,0.017731653769266,0.173618300138855
354,0.930555555555556,0.818181818181818,0.271781950192173,0.0728372511733855,0.0567169416812525,0.134100868050954,0.464562988902235
355,0.91963727329581,0.739130434782609,0.156721064799787,0.0824603778169668,0.034815362768747,0.63034428108052,0.0956589135339796
356,0.930555555555556,0.739130434782609,0.172613703478243,0.106011744144503,0.388935524733363,0.07837852060858,0.254060507035311
357,0.923583605494175,1,0.19455649272378,0.0224473002688668,0.227026920005167,0.2675021484953,0.288467138506886
358,0.926670025247261,0.904761904761905,0.190981721242591,0.0553246828650114,0.396130468047773,0.164850763773333,0.192712364071291
359,0.926670025247261,0.904761904761905,0.164211960451907,0.486040040191647,0.197754725344547,0.0911922916226547,0.0608009823892441
360,0.926670025247261,0.904761904761905,0.280189920317823,0.0668331414023542,0.0405486457140342,0.189977351817559,0.422450940748229
361,0.926670025247261,0.666666666666667,0.00677687544667964,0.0449436327400542,0.294506101775685,0.165555418658146,0.488217971379435
362,0.922645519190235,0.904761904761905,0.246884308127804,0.133749258524717,0.211749869843002,0.293314527697782,0.114302035806695
363,0.922645519190235,0.904761904761905,0.347343915398078,0.133766189689229,0.106204920389073,0.365954947197162,0.0467300273264575
364,0.933862020244134,0.6,0.0161920994734265,0.414275769104358,0.115620411407799,0.089271105039376,0.36464061497504
365,0.91963727329581,0.739130434782609,0.0990715227878372,0.406014545338327,0.133473464008434,0.308526678240174,0.0529137896252279
366,0.923583605494175,1,0.420726209417119,0.00589594692152309,0.259830894485461,0.302339147772797,0.0112078014031005
367,0.923583605494175,1,0.180966357536485,0.412998300631242,0.0351490707835534,0.182086072381745,0.188800198666975
368,0.933862020244134,0.6,0.0169680671762478,0.0749320740737841,0.153772586520572,0.143924964712211,0.610402307517185
369,0.926670025247261,0.666666666666667,0.407643641838021,0.343517752606167,0.0889770774377658,0.114629248106348,0.0452322800116984
370,0.930555555555556,0.666666666666667,0.241204194047551,0.258782405404927,0.316312205325297,0.0455788691789798,0.138122326043245
371,0.91963727329581,0.739130434782609,0.0749086148982624,0.102668147177957,0.423908804303798,0.327440062302382,0.0710743713176002
372,0.922645519190235,0.904761904761905,0.102216541995395,0.232553246177409,0.180510334213996,0.228626193210217,0.256093684402983
373,0.926670025247261,0.666666666666667,0.145470487268773,0.102338783574071,0.685835567527281,0.0597501743040799,0.00660498732579521
374,0.935185185185186,0.6,0.190372535707669,0.167578197638211,0.0200091669873633,0.0394705011131953,0.582569598553562
375,0.921200750469043,0.818181818181818,0.272378248486485,0.00190927317070488,0.112721413018846,0.396049408819638,0.216941656504326
376,0.91963727329581,0.739130434782609,0.0366324438377437,0.153329961179802,0.00944791789213045,0.702727174416988,0.0978625026733361
377,0.926670025247261,0.739130434782609,0.0545242119961056,0.233909674792384,0.0680434216379169,0.181957963154241,0.461564728419352
378,0.926670025247261,0.666666666666667,0.56904990587008,0.0196281623691717,0.063348965769127,0.113740099588401,0.234232866403221
379,0.930555555555556,0.666666666666667,0.279085781700066,0.081991822609697,0.11223615519055,0.115856794254655,0.410829446245032
380,0.91963727329581,0.739130434782609,0.100713775032223,0.315286303141827,0.383346046997346,0.160967181858276,0.039686692970327
381,0.926670025247261,0.904761904761905,0.292594292758205,0.000992396496710668,0.11214245308854,0.232920262319567,0.361350595336977
382,0.91963727329581,0.666666666666667,0.0101402162936258,0.120905029120066,0.205123477056578,0.378954000105822,0.284877277423909
383,0.926670025247261,0.904761904761905,0.0803334140059049,0.392458660389447,0.180078361050855,0.0809285609824876,0.266201003571305
384,0.923583605494175,0.904761904761905,0.177455249494722,0.187334990418392,0.107573788778271,0.209736531112752,0.317899440195864
385,0.921200750469043,0.818181818181818,0.0703888705332363,0.191071610002418,0.272738443312653,0.240858791189152,0.22494228496254
386,0.926670025247261,0.904761904761905,0.359453464062615,0.107417536113172,0.174974930712706,0.23301300966907,0.125141059442437
387,0.923583605494175,1,0.332216801085712,0.167148891636426,0.0479919833914139,0.298747651945504,0.153894671940943
388,0.921200750469043,0.818181818181818,0.10890128587735,0.456897859919863,0.0670377373588287,0.245430600116363,0.121732516727596
389,0.923583605494175,1,0.232559802177439,0.201758823157893,0.0454372418907439,0.294518225605819,0.225725907168106
390,0.930555555555556,0.666666666666667,0.144077675471264,0.450547619205675,0.200163225437248,0.0552542875010539,0.149957192384759
391,0.941838649155722,0.481481481481481,0.0770903317590226,0.0261068322354794,0.0026261016632071,0.0527223228252291,0.841454411517062
392,0.926670025247261,0.904761904761905,0.287223378860226,0.031339432120292,0.143069108282188,0.219495433782404,0.31887264695489
393,0.930555555555556,0.6,0.389467209684787,0.123731805048773,0.0517319041921033,0.040129149520743,0.394939931553593
394,0.926670025247261,0.904761904761905,0.159841514830642,0.507616049040995,0.180248918343621,0.101613971229954,0.0506795465547881
395,0.91963727329581,0.739130434782609,0.215432283411807,0.188417577010631,0.012605439605698,0.519090741628086,0.064453958343778
396,0.922645519190235,0.904761904761905,0.336108796970767,0.0644383065994727,0.162730450638049,0.352286572951446,0.0844358728402654
397,0.923583605494175,1,0.157174484599081,0.657341264690824,0.0579827875356834,0.117257482515903,0.0102439806585081
398,0.921200750469043,0.818181818181818,0.230926491910243,0.0740171898004579,0.162039067537125,0.39163479222958,0.141382458522593
399,0.930555555555556,0.666666666666667,0.138605549465663,0.459530678962083,0.268656012441798,0.0493021551999668,0.0839056039304887
400,0.91963727329581,0.739130434782609,0.242368631743941,0.0219044820005742,0.316733328124792,0.406163856954723,0.0128297011759695
401,0.923583605494175,1,0.419083659882315,0.135303645992153,0.145472101648465,0.285283169992839,0.0148574224842289
402,0.91963727329581,0.666666666666667,0.00497862034947657,0.0252261140648895,0.309340138711752,0.49702009808313,0.163435028790752
403,0.930555555555556,0.6,0.139425815698778,0.0944335645632726,0.602634357387857,0.0118963073695276,0.151609954980565
404,0.938491649873764,0.6,0.0319785383963797,0.412767047513145,0.0197626684101784,0.0495439015763531,0.485947844103944
405,0.921200750469043,0.818181818181818,0.118302170805376,0.0345612866956741,0.350203305002256,0.30925685751516,0.187676379981534
406,0.926670025247261,0.904761904761905,0.153583065575037,0.135944148067349,0.248223621834159,0.173937600044115,0.288311564479341
407,0.944705023973317,0.290322580645161,0.00385460736402711,0.207542788797266,0.453006745689527,0.0127152965181561,0.322880561631023
408,0.926670025247261,0.904761904761905,0.361167870279971,0.113170616657151,0.127205365772277,0.247683956152623,0.150772191137977
409,0.926670025247261,0.904761904761905,0.0873641684257478,0.206333648769084,0.130579684542448,0.167322374980796,0.408400123281925
410,0.921200750469043,0.818181818181818,0.166890337830101,0.066605266575078,0.169502170009417,0.334259036083835,0.262743189501569
411,0.923583605494175,0.904761904761905,0.0968024287124119,0.453599295566244,0.125128242224745,0.147505346566464,0.176964686930135
412,0.930555555555556,0.666666666666667,0.390218320534742,0.0238296490523701,0.115942673503935,0.121657384111959,0.348351972796994
413,0.922645519190235,0.904761904761905,0.175841202210188,0.0930915915118462,0.0579409356513501,0.335021916664158,0.338104353962458
414,0.926670025247261,0.904761904761905,0.343294642965733,0.0398255251624105,0.0549022032392599,0.271684912655272,0.290292715977325
415,0.91963727329581,0.739130434782609,0.0682992077675903,0.386900785171303,0.282883868100108,0.25072348427944,0.0111926546815594
416,0.923583605494175,0.904761904761905,0.0902514739086855,0.269338642951593,0.0265041533760035,0.218122310358722,0.395783419404996
417,0.930555555555556,0.666666666666667,0.260598963117476,0.181776216385487,0.29719927889056,0.0563987470140924,0.204026794592385
418,0.91963727329581,0.739130434782609,0.103192643694908,0.110772039322006,0.437703645430597,0.269062042553829,0.0792696289986597
419,0.926670025247261,0.904761904761905,0.163739386415718,0.126819973953598,0.169697801059568,0.188857544981362,0.350885293589753
420,0.91963727329581,0.739130434782609,0.175456431947226,0.169794968203782,0.210086682392231,0.35062206148518,0.0940398559715812
421,0.926670025247261,0.739130434782609,0.384968136025865,0.141574677341196,0.158817988080303,0.174542221038513,0.140096977514123
422,0.930555555555556,0.666666666666667,0.471406406658085,0.0440946804750124,0.0410746230962124,0.106576779157605,0.336847510613086
423,0.923583605494175,0.904761904761905,0.0914144751995766,0.175801332472421,0.0741104583869838,0.262120709446418,0.3965530244946
424,0.91963727329581,0.739130434782609,0.258776843886659,0.269455391218425,0.0955262925229022,0.370354090668376,0.00588738170363742
425,0.923583605494175,1,0.274898374059087,0.305809286253725,0.150585766440206,0.22173684012927,0.046969733117712
426,0.926670025247261,0.904761904761905,0.267394958662401,0.275172057576466,0.0320720390290131,0.148956175084487,0.276404769647632
427,0.91963727329581,0.739130434782609,0.0871717957264837,0.0104232784941778,0.715556070647009,0.151142336403834,0.035706518728496
428,0.930555555555556,0.6,0.245750914999178,0.551749315582618,0.0740805046857012,0.0144451658574179,0.113974098875084
429,0.930555555555556,0.6,0.212213064199748,0.28208003721676,0.143107118146487,0.0483770919916686,0.314222688445336
430,0.91963727329581,0.739130434782609,0.208187929951253,0.128223885897525,0.132030999616179,0.520517485892381,0.0110396986426624
431,0.91963727329581,0.739130434782609,0.21188474863156,0.0278271109114975,0.312619972906645,0.417970703290821,0.029697464259477
432,0.930555555555556,0.666666666666667,0.364830487796116,0.0136473036222004,0.219366565902183,0.126065728215311,0.27608991446419
433,0.926670025247261,0.904761904761905,0.222058657914232,0.0830268298827876,0.0459004516012879,0.185207765187599,0.463806295414094
434,0.926670025247261,0.904761904761905,0.100456741489484,0.438109827176812,0.233528435951746,0.0560917282102505,0.171813267171708
435,0.926670025247261,0.904761904761905,0.131806770323553,0.517899932255909,0.181142763539601,0.0857985705755234,0.0833519633054144
436,0.91963727329581,0.666666666666667,0.0362669435910845,0.02467456728817,0.132218474442104,0.486703504214339,0.320136510464302
437,0.91963727329581,0.739130434782609,0.0820232082128801,0.0370161442421765,0.771542635207592,0.108854394689747,0.00056361764760438
438,0.926670025247261,0.6,0.568257205051062,0.263970121469155,0.137596564575669,0.0109124450853351,0.0192636638187798
439,0.926670025247261,0.904761904761905,0.147463560370555,0.171746751947191,0.00383400326480365,0.137779155841269,0.539176528576181
440,0.926670025247261,0.818181818181818,0.0535299598763634,0.318863146354941,0.258769519057429,0.0944958090407205,0.274341565670547
441,0.926670025247261,0.666666666666667,0.527593900093878,0.175330957201611,0.0646603479181283,0.194605205339463,0.0378095894469198
442,0.91963727329581,0.739130434782609,0.154391169800598,0.0860262034550576,0.0461593031402621,0.627596216101787,0.085827107502295
443,0.930555555555556,0.666666666666667,0.313104739915522,0.306866371677635,0.0574941690354714,0.115891963776502,0.206642755594869
444,0.926670025247261,0.904761904761905,0.212743946597717,0.358369412841036,0.0344386858117562,0.188868972578582,0.205578982170908
445,0.926670025247261,0.904761904761905,0.112684644976442,0.592993129955624,0.196009116192142,0.0731021856533135,0.0252109232224789
446,0.921200750469043,0.739130434782609,0.0290228709687433,0.433910239890065,0.244486487118291,0.130025264560424,0.162555137462475
447,0.926670025247261,0.904761904761905,0.518774484757894,0.037211059339242,0.00161575937384137,0.329874392580035,0.112524303948988
448,0.923583605494175,1,0.152083792584353,0.118252499828811,0.553960565054476,0.136681895257302,0.0390212472750594
449,0.921200750469043,0.818181818181818,0.109697409955279,0.0858287489121104,0.550125662045315,0.165430184548637,0.0889179945386587
450,0.930555555555556,0.6,0.508098819893853,0.178579165765108,0.114621451427158,0.0378908710131477,0.160809691900734
451,0.926670025247261,0.666666666666667,0.484648093766144,0.171988961562391,0.111336035243184,0.193527870221675,0.0384990392066061
452,0.91963727329581,0.739130434782609,0.039206077247575,0.0180886179262166,0.342641984682422,0.432472395087416,0.16759092505637
453,0.926670025247261,0.904761904761905,0.237345168079571,0.271464244905461,0.206680229371086,0.145251537704467,0.139258819939415
454,0.923583605494175,1,0.107413629169954,0.521146448156822,0.154602302053548,0.116578032432796,0.10025958818688
455,0.91963727329581,0.739130434782609,0.0275113168505122,0.0219762914526808,0.175962287098769,0.627102038397705,0.147448066200333
456,0.921200750469043,0.818181818181818,0.269039824122999,0.248338072513932,0.0218099512296615,0.368403256659554,0.0924088954738544
457,0.930555555555556,0.6,0.391005566413595,0.147178570740537,0.315381817935632,0.025141573001346,0.12129247190889
458,0.923583605494175,1,0.281794887023427,0.107252823019168,0.0336267508405442,0.299646465976599,0.277679073140262
459,0.932098765432099,0.6,0.589007193264923,0.114691665707031,0.00182959205094533,0.0318100814006282,0.262661467576473
460,0.926670025247261,0.904761904761905,0.115177651129446,0.0229898523088721,0.249790649984827,0.124353645233448,0.487688201343406
461,0.926670025247261,0.739130434782609,0.535120658090328,0.00713349313355928,0.0187997167329476,0.238968938869009,0.199977193174156
462,0.930555555555556,0.739130434782609,0.0674735429134906,0.0663771514497672,0.0751344645161583,0.169807319673807,0.621207521446777
463,0.922645519190235,0.904761904761905,0.141041552358317,0.057529198380369,0.0877363028626997,0.32694440141621,0.386748544982405
464,0.922645519190235,0.904761904761905,0.341178366657041,0.25565145039108,0.0284634768691679,0.331802974936832,0.0429037311458791
465,0.921200750469043,0.818181818181818,0.208501692795308,0.418803398316011,0.0124650249858061,0.300832013874291,0.0593978700285842
466,0.926670025247261,0.739130434782609,0.0372858379109247,0.135939967442011,0.162643371227014,0.225959721535067,0.438171101884982
467,0.926670025247261,0.666666666666667,0.390573316516674,0.153746031256633,0.256633408517388,0.104652567177564,0.0943946765317416
468,0.91963727329581,0.739130434782609,0.192701962835052,0.130838897240679,0.130224000218763,0.469678513434492,0.0765566262710137
469,0.92338961851157,0.818181818181818,0.0503666330420987,0.421621051276651,0.100178413026012,0.168306953316224,0.259526949339014
470,0.923583605494175,1,0.353453158478094,0.00104143590486686,0.192219399309712,0.292464998354594,0.160821007952733
471,0.930555555555556,0.6,0.324869424291946,0.194386222623132,0.36906758854175,0.0420778281219468,0.0695989364212254
472,0.91963727329581,0.739130434782609,0.0374545959693865,0.551664385789528,0.137852403523672,0.175793877709349,0.0972347370080643
